entity_id,domain,full_entity_id
kleinunifikleinsensenl_is_new,sensor,sensor.kleinunifikleinsensenl_is_new
kleinwizardkleinsensenl_is_new,sensor,sensor.kleinwizardkleinsensenl_is_new
knop_badkamer_ir_slaapkamer_battery,sensor,sensor.knop_badkamer_ir_slaapkamer_battery
knop_badkamer_ir_slaapkamer_battery_2,sensor,sensor.knop_badkamer_ir_slaapkamer_battery_2
laadpaal_current_power,sensor,sensor.laadpaal_current_power
laadpaal_cycle_count,sensor,sensor.laadpaal_cycle_count
laadpaal_elapsed_time,sensor,sensor.laadpaal_elapsed_time
laadpaal_program,sensor,sensor.laadpaal_program
laadpaal_progress,sensor,sensor.laadpaal_progress
laadpaal_state,sensor,sensor.laadpaal_state
laadpaal_suggested_settings_available,sensor,sensor.laadpaal_suggested_settings_available
lichtsensor_j_d_battery,sensor,sensor.lichtsensor_j_d_battery
lichtsensor_j_d_battery_2,sensor,sensor.lichtsensor_j_d_battery_2
lichtsensor_j_d_illuminance_2,sensor,sensor.lichtsensor_j_d_illuminance_2
lichtsensor_j_d_voltage_2,sensor,sensor.lichtsensor_j_d_voltage_2
light_sensor_kleintv_brightness_intensity,sensor,sensor.light_sensor_kleintv_brightness_intensity
light_sensor_kleintv_illuminance,sensor,sensor.light_sensor_kleintv_illuminance
lights,sensor,sensor.lights
locks,sensor,sensor.locks
lynk_covehicle395_b2d5_estimated_distance,sensor,sensor.lynk_covehicle395_b2d5_estimated_distance
matter_server_cpu_percent,sensor,sensor.matter_server_cpu_percent
matter_server_memory_percent,sensor,sensor.matter_server_memory_percent
media_players,sensor,sensor.media_players
mobiel_darius_smartphone_battery_level,sensor,sensor.mobiel_darius_smartphone_battery_level
mobiel_darius_smartphone_darius_s25_battery_level,sensor,sensor.mobiel_darius_smartphone_darius_s25_battery_level
mobiel_julius_smartphone_battery_level,sensor,sensor.mobiel_julius_smartphone_battery_level
mobiel_rolien_smartphone_prive_battery_level,sensor,sensor.mobiel_rolien_smartphone_prive_battery_level
mobiel_rolien_smartphone_werk_battery_level,sensor,sensor.mobiel_rolien_smartphone_werk_battery_level
mobiel_rudi_local_ip_battery_level,sensor,sensor.mobiel_rudi_local_ip_battery_level
mobiel_rudi_smartphone_battery_level,sensor,sensor.mobiel_rudi_smartphone_battery_level
mobiel_rudi_smartphone_rudiphone55_battery_level,sensor,sensor.mobiel_rudi_smartphone_rudiphone55_battery_level
mobiel_rudi_smartwatch_battery_level,sensor,sensor.mobiel_rudi_smartwatch_battery_level
mobiel_rudi_tablet_battery_level,sensor,sensor.mobiel_rudi_tablet_battery_level
mobiel_rudiphone55_battery_level,sensor,sensor.mobiel_rudiphone55_battery_level
myggbett_door_window_sensor_battery,sensor,sensor.myggbett_door_window_sensor_battery
myggbett_door_window_sensor_battery_2,sensor,sensor.myggbett_door_window_sensor_battery_2
myggbett_door_window_sensor_battery_3,sensor,sensor.myggbett_door_window_sensor_battery_3
myggbett_door_window_sensor_battery_4,sensor,sensor.myggbett_door_window_sensor_battery_4
myggbett_door_window_sensor_battery_5,sensor,sensor.myggbett_door_window_sensor_battery_5
myggbett_door_window_sensor_battery_voltage,sensor,sensor.myggbett_door_window_sensor_battery_voltage
myggbett_door_window_sensor_battery_voltage_2,sensor,sensor.myggbett_door_window_sensor_battery_voltage_2
myggbett_door_window_sensor_battery_voltage_3,sensor,sensor.myggbett_door_window_sensor_battery_voltage_3
myggbett_door_window_sensor_battery_voltage_4,sensor,sensor.myggbett_door_window_sensor_battery_voltage_4
myggbett_door_window_sensor_battery_voltage_5,sensor,sensor.myggbett_door_window_sensor_battery_voltage_5
netalertx_all,sensor,sensor.netalertx_all
netalertx_archived,sensor,sensor.netalertx_archived
netalertx_down,sensor,sensor.netalertx_down
netalertx_new,sensor,sensor.netalertx_new
netalertx_online,sensor,sensor.netalertx_online
netalertx_unknown,sensor,sensor.netalertx_unknown
numbers,sensor,sensor.numbers
observerhassio_is_new,sensor,sensor.observerhassio_is_new
observerhassio_is_new_2,sensor,sensor.observerhassio_is_new_2
observerhassio_is_new_3,sensor,sensor.observerhassio_is_new_3
observerhassio_is_new_4,sensor,sensor.observerhassio_is_new_4
observerhassio_is_new_5,sensor,sensor.observerhassio_is_new_5
oude_schuur_accusaver_energy_period,sensor,sensor.oude_schuur_accusaver_energy_period
p1_meter_active_current_phase_1,sensor,sensor.p1_meter_active_current_phase_1
p1_meter_active_current_phase_2,sensor,sensor.p1_meter_active_current_phase_2
p1_meter_active_current_phase_3,sensor,sensor.p1_meter_active_current_phase_3
p1_meter_active_power,sensor,sensor.p1_meter_active_power
p1_meter_active_power_phase_1,sensor,sensor.p1_meter_active_power_phase_1
p1_meter_active_power_phase_2,sensor,sensor.p1_meter_active_power_phase_2
p1_meter_active_power_phase_3,sensor,sensor.p1_meter_active_power_phase_3
p1_meter_active_tariff,sensor,sensor.p1_meter_active_tariff
p1_meter_active_voltage_phase_1,sensor,sensor.p1_meter_active_voltage_phase_1
p1_meter_active_voltage_phase_2,sensor,sensor.p1_meter_active_voltage_phase_2
p1_meter_active_voltage_phase_3,sensor,sensor.p1_meter_active_voltage_phase_3
p1_meter_current,sensor,sensor.p1_meter_current
p1_meter_dsmr_version,sensor,sensor.p1_meter_dsmr_version
p1_meter_long_power_failures_detected,sensor,sensor.p1_meter_long_power_failures_detected
p1_meter_power_failures_detected,sensor,sensor.p1_meter_power_failures_detected
p1_meter_total_power_export,sensor,sensor.p1_meter_total_power_export
p1_meter_total_power_export_compensation,sensor,sensor.p1_meter_total_power_export_compensation
p1_meter_total_power_export_tariff_1,sensor,sensor.p1_meter_total_power_export_tariff_1
p1_meter_total_power_export_tariff_2,sensor,sensor.p1_meter_total_power_export_tariff_2
p1_meter_total_power_import,sensor,sensor.p1_meter_total_power_import
p1_meter_total_power_import_tariff_1,sensor,sensor.p1_meter_total_power_import_tariff_1
p1_meter_total_power_import_tariff_2,sensor,sensor.p1_meter_total_power_import_tariff_2
p1_meter_voltage_sags_detected_phase_1,sensor,sensor.p1_meter_voltage_sags_detected_phase_1
p1_meter_voltage_sags_detected_phase_2,sensor,sensor.p1_meter_voltage_sags_detected_phase_2
p1_meter_voltage_sags_detected_phase_3,sensor,sensor.p1_meter_voltage_sags_detected_phase_3
p1_meter_voltage_swells_detected_phase_1,sensor,sensor.p1_meter_voltage_swells_detected_phase_1
p1_meter_voltage_swells_detected_phase_2,sensor,sensor.p1_meter_voltage_swells_detected_phase_2
p1_meter_voltage_swells_detected_phase_3,sensor,sensor.p1_meter_voltage_swells_detected_phase_3
p1_meter_wi_fi_strength,sensor,sensor.p1_meter_wi_fi_strength
persistent_notifications,sensor,sensor.persistent_notifications
persons,sensor,sensor.persons
poort_bewegingssensor_battery,sensor,sensor.poort_bewegingssensor_battery
poort_bewegingssensor_battery_2,sensor,sensor.poort_bewegingssensor_battery_2
power_production_now_2,sensor,sensor.power_production_now_2
power_production_now_3,sensor,sensor.power_production_now_3
power_production_now_4,sensor,sensor.power_production_now_4
q_relay_q_relay_inventory,sensor,sensor.q_relay_q_relay_inventory
red_robin_battery,sensor,sensor.red_robin_battery
red_robin_humidity,sensor,sensor.red_robin_humidity
red_robin_soil_moisture,sensor,sensor.red_robin_soil_moisture
red_robin_temperature,sensor,sensor.red_robin_temperature
red_robin_voortuin_air_humidity,sensor,sensor.red_robin_voortuin_air_humidity
red_robin_voortuin_soil_moisture,sensor,sensor.red_robin_voortuin_soil_moisture
red_robin_voortuin_soil_temperature,sensor,sensor.red_robin_voortuin_soil_temperature
red_robin_voortuin_temperature,sensor,sensor.red_robin_voortuin_temperature
red_robin_voortuin_vapour_pressure_deficit,sensor,sensor.red_robin_voortuin_vapour_pressure_deficit
relay_122315065630_frequency,sensor,sensor.relay_122315065630_frequency
relay_122315065630_state_change_count,sensor,sensor.relay_122315065630_state_change_count
relay_122315065630_temperature,sensor,sensor.relay_122315065630_temperature
relay_122315065630_voltage_l1,sensor,sensor.relay_122315065630_voltage_l1
relay_122315065630_voltage_l2,sensor,sensor.relay_122315065630_voltage_l2
relay_122315065630_voltage_l3,sensor,sensor.relay_122315065630_voltage_l3
remotes,sensor,sensor.remotes
rfx10meter_b4_update_time,sensor,sensor.rfx10meter_b4_update_time
rolien_bureau_t_h_battery,sensor,sensor.rolien_bureau_t_h_battery
rolien_bureau_t_h_battery_2,sensor,sensor.rolien_bureau_t_h_battery_2
rolien_bureau_t_h_humidity,sensor,sensor.rolien_bureau_t_h_humidity
rolien_bureau_t_h_humidity_2,sensor,sensor.rolien_bureau_t_h_humidity_2
rolien_bureau_t_h_pressure,sensor,sensor.rolien_bureau_t_h_pressure
rolien_bureau_t_h_pressure_2,sensor,sensor.rolien_bureau_t_h_pressure_2
rolien_bureau_t_h_temperature,sensor,sensor.rolien_bureau_t_h_temperature
rolien_bureau_t_h_temperature_2,sensor,sensor.rolien_bureau_t_h_temperature_2
rolien_bureau_t_h_voltage_2,sensor,sensor.rolien_bureau_t_h_voltage_2
rolien_knop_battery,sensor,sensor.rolien_knop_battery
rolien_knop_battery_2,sensor,sensor.rolien_knop_battery_2
rolien_phone_werkkleinsensenl_is_new,sensor,sensor.rolien_phone_werkkleinsensenl_is_new
rolien_s_s20_fekleinsensenl_is_new,sensor,sensor.rolien_s_s20_fekleinsensenl_is_new
rolien_werk_battery_level,sensor,sensor.rolien_werk_battery_level
rolluik_knop_j_d_battery,sensor,sensor.rolluik_knop_j_d_battery
rolluik_knop_j_d_battery_2,sensor,sensor.rolluik_knop_j_d_battery_2
rolluik_knop_r_r_battery,sensor,sensor.rolluik_knop_r_r_battery
rolluik_knop_r_r_battery_2,sensor,sensor.rolluik_knop_r_r_battery_2
rudi_klein_disk_available,sensor,sensor.rudi_klein_disk_available
rudi_klein_disk_size,sensor,sensor.rudi_klein_disk_size
rudi_klein_disk_usage,sensor,sensor.rudi_klein_disk_usage
rudi_klein_disk_used,sensor,sensor.rudi_klein_disk_used
rudi_klein_disk_used_by_photos,sensor,sensor.rudi_klein_disk_used_by_photos
rudi_klein_disk_used_by_videos,sensor,sensor.rudi_klein_disk_used_by_videos
rudi_klein_photos_count,sensor,sensor.rudi_klein_photos_count
rudi_klein_videos_count,sensor,sensor.rudi_klein_videos_count
rudi_knop_battery,sensor,sensor.rudi_knop_battery
rudi_knop_battery_2,sensor,sensor.rudi_knop_battery_2
rudi_local_ip_battery_level,sensor,sensor.rudi_local_ip_battery_level
rudi_smartphone_battery_level,sensor,sensor.rudi_smartphone_battery_level
rudiphone55_battery_level,sensor,sensor.rudiphone55_battery_level
rudiplus_battery_level,sensor,sensor.rudiplus_battery_level
samsung_darius_battery_level,sensor,sensor.samsung_darius_battery_level
sbd97bc18c929493fc_057e_estimated_distance,sensor,sensor.sbd97bc18c929493fc_057e_estimated_distance
scenes,sensor,sensor.scenes
scripts,sensor,sensor.scripts
selects,sensor,sensor.selects
sensors,sensor,sensor.sensors
sirens,sensor,sensor.sirens
site_5850163_battery_active_microinverters,sensor,sensor.site_5850163_battery_active_microinverters
site_5850163_battery_available_energy,sensor,sensor.site_5850163_battery_available_energy
site_5850163_battery_available_power,sensor,sensor.site_5850163_battery_available_power
slaapkamer_j_d_temp_battery,sensor,sensor.slaapkamer_j_d_temp_battery
slaapkamer_j_d_temp_battery_2,sensor,sensor.slaapkamer_j_d_temp_battery_2
slaapkamer_j_d_temp_humidity,sensor,sensor.slaapkamer_j_d_temp_humidity
slaapkamer_j_d_temp_humidity_2,sensor,sensor.slaapkamer_j_d_temp_humidity_2
slaapkamer_j_d_temp_pressure,sensor,sensor.slaapkamer_j_d_temp_pressure
slaapkamer_j_d_temp_pressure_2,sensor,sensor.slaapkamer_j_d_temp_pressure_2
slaapkamer_j_d_temp_temperature,sensor,sensor.slaapkamer_j_d_temp_temperature
slaapkamer_j_d_temp_temperature_2,sensor,sensor.slaapkamer_j_d_temp_temperature_2
slaapkamer_j_d_temp_voltage_2,sensor,sensor.slaapkamer_j_d_temp_voltage_2
slaapkamer_raamsensor_j_d_battery,sensor,sensor.slaapkamer_raamsensor_j_d_battery
slaapkamer_raamsensor_r_r_battery,sensor,sensor.slaapkamer_raamsensor_r_r_battery
slaapkamerraam_r_r_battery,sensor,sensor.slaapkamerraam_r_r_battery
slaapkamerraam_r_r_battery_voltage,sensor,sensor.slaapkamerraam_r_r_battery_voltage
slaapkamerraam_rr_battery,sensor,sensor.slaapkamerraam_rr_battery
slaapkamerraam_rr_battery_voltage,sensor,sensor.slaapkamerraam_rr_battery_voltage
sm_g780f_battery_level,sensor,sensor.sm_g780f_battery_level
sm_x200_battery_level,sensor,sensor.sm_x200_battery_level
stt,sensor,sensor.stt
sun_solar_azimuth,sensor,sensor.sun_solar_azimuth
sun_solar_elevation,sensor,sensor.sun_solar_elevation
suns,sensor,sensor.suns
supervisor_is_new,sensor,sensor.supervisor_is_new
supervisor_is_new_2,sensor,sensor.supervisor_is_new_2
supervisor_is_new_3,sensor,sensor.supervisor_is_new_3
supervisor_is_new_4,sensor,sensor.supervisor_is_new_4
supervisor_is_new_5,sensor,sensor.supervisor_is_new_5
supervisor_is_new_6,sensor,sensor.supervisor_is_new_6
switches,sensor,sensor.switches
system_ha_global_health_score,sensor,sensor.system_ha_global_health_score
system_monitor_disk_free,sensor,sensor.system_monitor_disk_free
system_monitor_disk_usage,sensor,sensor.system_monitor_disk_usage
system_monitor_disk_use,sensor,sensor.system_monitor_disk_use
system_monitor_disk_use_media,sensor,sensor.system_monitor_disk_use_media
system_monitor_load_15_min,sensor,sensor.system_monitor_load_15_min
system_monitor_load_1_min,sensor,sensor.system_monitor_load_1_min
system_monitor_load_5_min,sensor,sensor.system_monitor_load_5_min
system_monitor_memory_free,sensor,sensor.system_monitor_memory_free
system_monitor_memory_usage,sensor,sensor.system_monitor_memory_usage
system_monitor_memory_use,sensor,sensor.system_monitor_memory_use
system_monitor_network_in_end0,sensor,sensor.system_monitor_network_in_end0
system_monitor_network_throughput_out_hassio,sensor,sensor.system_monitor_network_throughput_out_hassio
system_monitor_network_throughput_out_lo,sensor,sensor.system_monitor_network_throughput_out_lo
system_monitor_processor_temperature,sensor,sensor.system_monitor_processor_temperature
system_monitor_processor_use,sensor,sensor.system_monitor_processor_use
system_monitor_swap_free,sensor,sensor.system_monitor_swap_free
system_monitor_swap_usage,sensor,sensor.system_monitor_swap_usage
system_monitor_swap_use,sensor,sensor.system_monitor_swap_use
tado_smart_thermostat_ru2011441920_current_humidity,sensor,sensor.tado_smart_thermostat_ru2011441920_current_humidity
tado_smart_thermostat_ru2011441920_current_temperature,sensor,sensor.tado_smart_thermostat_ru2011441920_current_temperature
template_energy_kwh_meter_kleinfloor_power,sensor,sensor.template_energy_kwh_meter_kleinfloor_power
template_energy_kwh_meter_kleinshed_energy_export,sensor,sensor.template_energy_kwh_meter_kleinshed_energy_export
template_envoy_122428000926_current_power_production,sensor,sensor.template_envoy_122428000926_current_power_production
texts,sensor,sensor.texts
times,sensor,sensor.times
timmerflotte_temp_hmd_sensor_battery,sensor,sensor.timmerflotte_temp_hmd_sensor_battery
timmerflotte_temp_hmd_sensor_battery_2,sensor,sensor.timmerflotte_temp_hmd_sensor_battery_2
timmerflotte_temp_hmd_sensor_battery_3,sensor,sensor.timmerflotte_temp_hmd_sensor_battery_3
timmerflotte_temp_hmd_sensor_battery_voltage,sensor,sensor.timmerflotte_temp_hmd_sensor_battery_voltage
timmerflotte_temp_hmd_sensor_battery_voltage_2,sensor,sensor.timmerflotte_temp_hmd_sensor_battery_voltage_2
timmerflotte_temp_hmd_sensor_battery_voltage_3,sensor,sensor.timmerflotte_temp_hmd_sensor_battery_voltage_3
timmerflotte_temp_hmd_sensor_humidity,sensor,sensor.timmerflotte_temp_hmd_sensor_humidity
timmerflotte_temp_hmd_sensor_humidity_2,sensor,sensor.timmerflotte_temp_hmd_sensor_humidity_2
timmerflotte_temp_hmd_sensor_humidity_3,sensor,sensor.timmerflotte_temp_hmd_sensor_humidity_3
timmerflotte_temp_hmd_sensor_temperature,sensor,sensor.timmerflotte_temp_hmd_sensor_temperature
timmerflotte_temp_hmd_sensor_temperature_2,sensor,sensor.timmerflotte_temp_hmd_sensor_temperature_2
timmerflotte_temp_hmd_sensor_temperature_3,sensor,sensor.timmerflotte_temp_hmd_sensor_temperature_3
todos,sensor,sensor.todos
total_water_consumption,sensor,sensor.total_water_consumption
trannergy_converterkleinsensenl_is_new,sensor,sensor.trannergy_converterkleinsensenl_is_new
tts,sensor,sensor.tts
tuindeur_battery,sensor,sensor.tuindeur_battery
tuindeur_battery_voltage,sensor,sensor.tuindeur_battery_voltage
tumble_dryer,sensor,sensor.tumble_dryer
tumble_dryer_elapsed_time,sensor,sensor.tumble_dryer_elapsed_time
tumble_dryer_energy_consumption,sensor,sensor.tumble_dryer_energy_consumption
tumble_dryer_energy_forecast,sensor,sensor.tumble_dryer_energy_forecast
tumble_dryer_remaining_time,sensor,sensor.tumble_dryer_remaining_time
tumble_dryer_start_in,sensor,sensor.tumble_dryer_start_in
tv_knop_battery,sensor,sensor.tv_knop_battery
universal_notifier_default_media_players,sensor,sensor.universal_notifier_default_media_players
universal_notifier_family,sensor,sensor.universal_notifier_family
universal_notifier_volume,sensor,sensor.universal_notifier_volume
unknown_ui_humidity,sensor,sensor.unknown_ui_humidity
unknown_ui_temperature,sensor,sensor.unknown_ui_temperature
update,sensor,sensor.update
vaatwasser_current_phase,sensor,sensor.vaatwasser_current_phase
vaatwasser_current_power,sensor,sensor.vaatwasser_current_power
vaatwasser_cycle_count,sensor,sensor.vaatwasser_cycle_count
vaatwasser_elapsed_time,sensor,sensor.vaatwasser_elapsed_time
vaatwasser_profile_eco_express_count,sensor,sensor.vaatwasser_profile_eco_express_count
vaatwasser_profile_eco_standaard_count,sensor,sensor.vaatwasser_profile_eco_standaard_count
vaatwasser_profile_standard_eco_count,sensor,sensor.vaatwasser_profile_standard_eco_count
vaatwasser_program,sensor,sensor.vaatwasser_program
vaatwasser_progress,sensor,sensor.vaatwasser_progress
vaatwasser_state,sensor,sensor.vaatwasser_state
vaatwasser_suggested_settings_available,sensor,sensor.vaatwasser_suggested_settings_available
vaatwasser_time_remaining,sensor,sensor.vaatwasser_time_remaining
vaatwasser_total_duration,sensor,sensor.vaatwasser_total_duration
vacuums,sensor,sensor.vacuums
veranda_bewegingssensor_battery,sensor,sensor.veranda_bewegingssensor_battery
veranda_bewegingssensor_battery_2,sensor,sensor.veranda_bewegingssensor_battery_2
veranda_humidity,sensor,sensor.veranda_humidity
veranda_temperature,sensor,sensor.veranda_temperature
veranda_veranda_tf1_battery,sensor,sensor.veranda_veranda_tf1_battery
veranda_veranda_tf1_battery_voltage,sensor,sensor.veranda_veranda_tf1_battery_voltage
veranda_veranda_tf1_humidity,sensor,sensor.veranda_veranda_tf1_humidity
veranda_veranda_tf1_temperature,sensor,sensor.veranda_veranda_tf1_temperature
veranda_veranda_thermometer_battery,sensor,sensor.veranda_veranda_thermometer_battery
veranda_veranda_thermometer_battery_voltage,sensor,sensor.veranda_veranda_thermometer_battery_voltage
veranda_veranda_thermometer_humidity,sensor,sensor.veranda_veranda_thermometer_humidity
veranda_veranda_thermometer_temperature,sensor,sensor.veranda_veranda_thermometer_temperature
veranda_vijver_ui_humidity,sensor,sensor.veranda_vijver_ui_humidity
veranda_vijver_ui_temperature,sensor,sensor.veranda_vijver_ui_temperature
vijverpompen_linkquality,sensor,sensor.vijverpompen_linkquality
voordeur_battery,sensor,sensor.voordeur_battery
voordeur_battery_voltage,sensor,sensor.voordeur_battery_voltage
voordeur_bewegingssensor_battery,sensor,sensor.voordeur_bewegingssensor_battery
voordeur_beweginssensor_battery,sensor,sensor.voordeur_beweginssensor_battery
washing_machine_current_phase,sensor,sensor.washing_machine_current_phase
washing_machine_current_phase_2,sensor,sensor.washing_machine_current_phase_2
washing_machine_current_power,sensor,sensor.washing_machine_current_power
washing_machine_current_power_2,sensor,sensor.washing_machine_current_power_2
washing_machine_cycle_count,sensor,sensor.washing_machine_cycle_count
washing_machine_cycle_count_2,sensor,sensor.washing_machine_cycle_count_2
washing_machine_elapsed_time,sensor,sensor.washing_machine_elapsed_time
washing_machine_elapsed_time_2,sensor,sensor.washing_machine_elapsed_time_2
washing_machine_profile_standaard_count,sensor,sensor.washing_machine_profile_standaard_count
washing_machine_profile_standaard_was_count,sensor,sensor.washing_machine_profile_standaard_was_count
washing_machine_program,sensor,sensor.washing_machine_program
washing_machine_program_2,sensor,sensor.washing_machine_program_2
washing_machine_progress,sensor,sensor.washing_machine_progress
washing_machine_progress_2,sensor,sensor.washing_machine_progress_2
washing_machine_state,sensor,sensor.washing_machine_state
washing_machine_state_2,sensor,sensor.washing_machine_state_2
washing_machine_suggested_settings_available,sensor,sensor.washing_machine_suggested_settings_available
washing_machine_suggested_settings_available_2,sensor,sensor.washing_machine_suggested_settings_available_2
washing_machine_time_remaining,sensor,sensor.washing_machine_time_remaining
washing_machine_total_duration,sensor,sensor.washing_machine_total_duration
wasmachine_profile_korte_was_count,sensor,sensor.wasmachine_profile_korte_was_count
watchman_ignored_files,sensor,sensor.watchman_ignored_files
watchman_missing_actions,sensor,sensor.watchman_missing_actions
watchman_missing_entities,sensor,sensor.watchman_missing_entities
watchman_parse_duration,sensor,sensor.watchman_parse_duration
watchman_processed_files,sensor,sensor.watchman_processed_files
water_heaters,sensor,sensor.water_heaters
watermeter_active_water_usage,sensor,sensor.watermeter_active_water_usage
watermeter_physical_reading,sensor,sensor.watermeter_physical_reading
watermeter_stand,sensor,sensor.watermeter_stand
watermeter_total_water_usage,sensor,sensor.watermeter_total_water_usage
watermeter_total_water_usage_cost,sensor,sensor.watermeter_total_water_usage_cost
watermeter_virtual_reading,sensor,sensor.watermeter_virtual_reading
watermeter_wi_fi_strength,sensor,sensor.watermeter_wi_fi_strength
watermeterkleinsensenl_is_new,sensor,sensor.watermeterkleinsensenl_is_new
weather,sensor,sensor.weather
woonkamer_klein_tablet_battery_level,sensor,sensor.woonkamer_klein_tablet_battery_level
woonkamer_luchtsensor_humidity,sensor,sensor.woonkamer_luchtsensor_humidity
woonkamer_luchtsensor_humidity_2,sensor,sensor.woonkamer_luchtsensor_humidity_2
woonkamer_luchtsensor_pm25,sensor,sensor.woonkamer_luchtsensor_pm25
woonkamer_luchtsensor_pm25_2,sensor,sensor.woonkamer_luchtsensor_pm25_2
woonkamer_luchtsensor_temperature,sensor,sensor.woonkamer_luchtsensor_temperature
woonkamer_luchtsensor_temperature_2,sensor,sensor.woonkamer_luchtsensor_temperature_2
woonkamer_luchtsensor_voc_index,sensor,sensor.woonkamer_luchtsensor_voc_index
woonkamer_luchtsensor_voc_index_2,sensor,sensor.woonkamer_luchtsensor_voc_index_2
x10sensor_090215_update_time,sensor,sensor.x10sensor_090215_update_time
x10sensor_090226_update_time,sensor,sensor.x10sensor_090226_update_time
zeekrvehicle404_394c_estimated_distance,sensor,sensor.zeekrvehicle404_394c_estimated_distance
zeekrvehicle404_7a8c_estimated_distance,sensor,sensor.zeekrvehicle404_7a8c_estimated_distance
zeekrvehicle404_7d66_estimated_distance,sensor,sensor.zeekrvehicle404_7d66_estimated_distance
zeekrvehicle404_8a26_estimated_distance,sensor,sensor.zeekrvehicle404_8a26_estimated_distance
zolder_climatecontrol_cooling_daily_electrical_consumption,sensor,sensor.zolder_climatecontrol_cooling_daily_electrical_consumption
zolder_climatecontrol_cooling_monthly_electrical_consumption,sensor,sensor.zolder_climatecontrol_cooling_monthly_electrical_consumption
zolder_climatecontrol_cooling_weekly_electrical_consumption,sensor,sensor.zolder_climatecontrol_cooling_weekly_electrical_consumption
zolder_climatecontrol_cooling_yearly_electrical_consumption,sensor,sensor.zolder_climatecontrol_cooling_yearly_electrical_consumption
zolder_climatecontrol_heating_daily_electrical_consumption,sensor,sensor.zolder_climatecontrol_heating_daily_electrical_consumption
zolder_climatecontrol_heating_monthly_electrical_consumption,sensor,sensor.zolder_climatecontrol_heating_monthly_electrical_consumption
zolder_climatecontrol_heating_weekly_electrical_consumption,sensor,sensor.zolder_climatecontrol_heating_weekly_electrical_consumption
zolder_climatecontrol_heating_yearly_electrical_consumption,sensor,sensor.zolder_climatecontrol_heating_yearly_electrical_consumption
zolder_climatecontrol_on_off_mode,sensor,sensor.zolder_climatecontrol_on_off_mode
zolder_climatecontrol_outdoor_temperature,sensor,sensor.zolder_climatecontrol_outdoor_temperature
zolder_climatecontrol_powerful_mode,sensor,sensor.zolder_climatecontrol_powerful_mode
zolder_climatecontrol_room_temperature,sensor,sensor.zolder_climatecontrol_room_temperature
zolder_droger_energy_total,sensor,sensor.zolder_droger_energy_total
zolder_gateway_error_code,sensor,sensor.zolder_gateway_error_code
zolder_gateway_firmware_version,sensor,sensor.zolder_gateway_firmware_version
zolder_gateway_serial_number,sensor,sensor.zolder_gateway_serial_number
zolder_indoorunit_software_version,sensor,sensor.zolder_indoorunit_software_version
zolder_ratelimit_day,sensor,sensor.zolder_ratelimit_day
zolder_ratelimit_minute,sensor,sensor.zolder_ratelimit_minute
zolder_ratelimit_ratelimit_reset,sensor,sensor.zolder_ratelimit_ratelimit_reset
zolder_ratelimit_remaining_day,sensor,sensor.zolder_ratelimit_remaining_day
zolder_ratelimit_remaining_minutes,sensor,sensor.zolder_ratelimit_remaining_minutes
zolder_ratelimit_retry_after,sensor,sensor.zolder_ratelimit_retry_after
zolder_t_h_battery,sensor,sensor.zolder_t_h_battery
zolder_t_h_battery_2,sensor,sensor.zolder_t_h_battery_2
zolder_t_h_humidity,sensor,sensor.zolder_t_h_humidity
zolder_t_h_humidity_2,sensor,sensor.zolder_t_h_humidity_2
zolder_t_h_pressure,sensor,sensor.zolder_t_h_pressure
zolder_t_h_pressure_2,sensor,sensor.zolder_t_h_pressure_2
zolder_t_h_temperature,sensor,sensor.zolder_t_h_temperature
zolder_t_h_temperature_2,sensor,sensor.zolder_t_h_temperature_2
zolder_t_h_voltage_2,sensor,sensor.zolder_t_h_voltage_2
zolder_wasmachine_energy_total,sensor,sensor.zolder_wasmachine_energy_total
zones,sensor,sensor.zones
sun,sun,sun.sun
0x348d13fffe3d6b4f,switch,switch.0x348d13fffe3d6b4f
0x348d13fffe3d6b4f_child_lock,switch,switch.0x348d13fffe3d6b4f_child_lock
0x348d13fffe3d6b4f_led_enable,switch,switch.0x348d13fffe3d6b4f_led_enable
0x348d13fffec711d1,switch,switch.0x348d13fffec711d1
0x348d13fffec711d1_led_enable,switch,switch.0x348d13fffec711d1_led_enable
0x348d13fffec83610,switch,switch.0x348d13fffec83610
0x348d13fffec83610_child_lock,switch,switch.0x348d13fffec83610_child_lock
0x348d13fffec83610_led_enable,switch,switch.0x348d13fffec83610_led_enable
0x348d13fffec85a1b,switch,switch.0x348d13fffec85a1b
0x348d13fffec85a1b_child_lock,switch,switch.0x348d13fffec85a1b_child_lock
0x348d13fffec85a1b_led_enable,switch,switch.0x348d13fffec85a1b_led_enable
accusaver,switch,switch.accusaver
achterdeurbel,switch,switch.achterdeurbel
achterdeurbel_ui,switch,switch.achterdeurbel_ui
badkamer_binnen,switch,switch.badkamer_binnen
badkamer_binnen_ui,switch,switch.badkamer_binnen_ui
badkamer_binnen_ui_2,switch,switch.badkamer_binnen_ui_2
badkamer_buiten,switch,switch.badkamer_buiten
badkamer_buiten_ui,switch,switch.badkamer_buiten_ui
badkamer_ventilator_dep,switch,switch.badkamer_ventilator_dep
badkamer_ventilator_ui,switch,switch.badkamer_ventilator_ui
blackius,switch,switch.blackius
buitenlamp_nieuwe_schuur,switch,switch.buitenlamp_nieuwe_schuur
buitenlamp_nieuwe_schuur_child_lock,switch,switch.buitenlamp_nieuwe_schuur_child_lock
